star.name,num.exoplanets,exoplanet.name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,mass.10.24.kg,radius_multiplier,radius_wrt,radius.km,orbital_radius,orbital_period,eccentricity,detection_method,J2000.hr,J2K.m,J2K.s,Equatorial.Angle.sign,EA.degree,EA.m,EA.s,Error,sign,declination.radians,right.ascension.radians,x.pos,y.pos,z.pos
Kepler-966,1,Kepler-966 b,3353,14.731,Neptune-like,2016,16,Earth,95.5552,0.368,Jupiter,25727.248,0.3907,0.2729637,0,Transit,19,49,4.94,+,50,7,18.5,0.001,1,0.904553245872145,5.18835044849085,949.503625308674,-1841.94930437926,2635.958009078
Kepler-967,2,Kepler-967 b,1855,14.702,Neptune-like,2016,6.12,Earth,36.549864,0.21,Jupiter,14681.31,0.1027,0.03613963,0,Transit,19,6,13.93,+,38,24,19.1,0.001,1,0.769333862073884,5.00138132515043,379.768508265778,-1277.32397340995,1290.44346915384
Kepler-967,2,Kepler-967 c,1855,14.702,Neptune-like,2016,12.9,Earth,77.04138,0.326,Jupiter,22790.986,0.6253,0.54401094,0,Transit,19,6,13.93,+,38,24,19.1,0.001,1,0.769333862073884,5.00138132515043,379.768508265778,-1277.32397340995,1290.44346915384
Kepler-968,2,Kepler-968 c,947,14.626,Super Earth,2016,3.5,Earth,20.9027,1.69,Earth,10766.99,0.052,0.015605749,0,Transit,19,2,24.62,+,50,6,43.3,0.001,1,0.901993429635886,4.98470543136815,157.931110048086,-565.547225900712,742.982570290171
Kepler-968,2,Kepler-968 b,947,14.626,Super Earth,2016,4.66,Earth,27.830452,2,Earth,12742,0.0389,0.010130048,0,Transit,19,2,24.62,+,50,6,43.3,0.001,1,0.901993429635886,4.98470543136815,157.931110048086,-565.547225900712,742.982570290171
Kepler-969,2,Kepler-969 b,1273,13.865,Super Earth,2016,4.94,Earth,29.502668,2.07,Earth,13187.97,0.2027,0.0936345,0,Transit,19,13,29.39,+,47,56,0.8,0.001,1,1.06470902135827,5.03304886998683,194.50485686893,-585.642931432865,1113.42679037156
Kepler-969,2,Kepler-969 c,1273,13.865,Terrestrial,2016,0.937,Earth,5.5959514,0.99,Earth,6307.29,0.0272,0.0046543465,0,Transit,19,13,29.39,+,47,56,0.8,0.001,1,1.06470902135827,5.03304886998683,194.50485686893,-585.642931432865,1113.42679037156
Kepler-97,2,Kepler-97 c,1308,12.994,Gas Giant,2014,1.08,Jupiter,2049.9804,,"",,,2.2,0,Radial Velocity,19,9,18.38,+,48,40,24.3,0.001,1,1.01405811202436,5.01479490767253,205.843669928394,-659.809562556183,1110.47004674139
Kepler-97,2,Kepler-97 b,1308,12.994,Super Earth,2014,3.51,Earth,20.962422,1.48,Earth,9429.08,0.0356,0.007118412,0,Transit,19,9,18.38,+,48,40,24.3,0.001,1,1.01405811202436,5.01479490767253,205.843669928394,-659.809562556183,1110.47004674139
Kepler-970,1,Kepler-970 b,1081,15.21,Neptune-like,2016,7.31,Earth,43.656782,0.233,Jupiter,16289.263,0.139,0.045722112,0.34,Transit,19,18,30.05,+,40,42,31.4,0.001,1,0.883674744695162,5.05491348219119,230.30133026085,-645.861937687436,835.694115527155
Kepler-971,1,Kepler-971 b,1104,13.483,Neptune-like,2016,5.18,Earth,30.935996,2.13,Earth,13570.23,0.0827,0.026283368,0,Transit,18,56,22.69,+,41,10,58,0.001,1,0.763436103643186,4.95838513902755,194.23384277136,-773.589243520593,763.314415317507
Kepler-972,1,Kepler-972 b,3908,15.084,Neptune-like,2016,19.5,Earth,116.4579,0.415,Jupiter,29013.065,0.0734,0.019164955,0,Transit,19,43,18.88,+,43,25,31.6,0.001,1,0.861872673455667,5.16318425511813,1108.44995980048,-2290.01416995734,2966.41834339206
Kepler-973,1,Kepler-973 b,1072,13.478,Super Earth,2016,4.5,Earth,26.8749,1.96,Earth,12487.16,0.2508,0.1357974,0,Transit,19,20,39.66,+,49,55,25.9,0.001,1,1.09707760677755,5.06433898737248,168.587943052799,-459.067598415954,953.949183941071
